,Unnamed: 0,sequence,sid,pos_acts_toeachother,neg_acts_toeachother,pos_acts_together,neg_acts_together,pos_char1_acts,neg_char1_acts,pos_char2_acts,neg_char2_acts,pos,neg,filename,unique_ID,29:posFramesFired,30:negFramesFired,31:otherFramesFired,32:posFramewrtCharFired,33:negFramewrtCharFired,34:otherFrameswrtCharFired
391,391,49,s26,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.3.sent,twain.tomsawyer.2.3.sents26,1,0,0,1,0,0
392,392,49,s28,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.3.sent,twain.tomsawyer.2.3.sents28,0,0,0,0,0,0
393,393,49,s41,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.3.sent,twain.tomsawyer.2.3.sents41,0,0,0,0,0,0
394,394,49,s42,0,0,2,0,0,0,1,0,2,0,twain.tomsawyer.2.3.sent,twain.tomsawyer.2.3.sents42,3,0,0,2,0,0
395,395,50,s6,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents6,2,0,0,2,0,0
396,396,50,s7,0,0,0,1,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents7,0,0,0,0,0,0
397,397,50,s8,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents8,0,1,1,0,0,0
398,398,50,s19,0,0,1,0,0,0,0,0,2,1,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents19,0,0,0,0,0,0
399,399,50,s30,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents30,1,0,0,1,0,0
400,400,50,s34,0,0,0,1,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents34,0,0,0,0,0,0
401,401,50,s36,0,0,0,0,0,0,0,0,0,0,twain.tomsawyer.2.4.sent,twain.tomsawyer.2.4.sents36,0,0,0,0,0,0
402,402,51,s2,0,0,0,0,0,0,0,0,0,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents2,0,0,2,0,0,2
403,403,51,s12,0,0,0,0,0,0,0,0,0,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents12,0,0,1,0,0,1
404,404,51,s18,0,0,0,0,0,0,0,0,0,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents18,0,0,2,0,0,2
405,405,51,s19,0,0,0,0,0,0,0,0,0,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents19,0,0,0,0,0,0
406,406,51,s30,0,0,0,0,0,0,0,0,0,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents30,0,0,0,0,0,0
407,407,51,s38,0,0,0,0,0,0,0,0,2,0,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents38,0,0,1,0,0,1
408,408,51,s43,0,0,0,1,0,0,1,0,2,3,bradbury.dandelion.0.3.sent,bradbury.dandelion.0.3.sents43,1,1,0,0,0,0
409,409,52,s10,0,0,0,0,0,1,0,0,0,1,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents10,0,0,0,0,0,0
410,410,52,s15,0,0,0,0,0,0,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents15,0,0,0,0,0,0
411,411,52,s29,0,0,0,0,0,0,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents29,0,0,0,0,0,0
412,412,52,s30,0,0,0,0,0,0,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents30,0,0,0,0,0,0
413,413,52,s34,0,0,0,0,0,0,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents34,0,1,0,0,1,0
414,414,52,s35,0,0,0,0,0,0,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents35,0,1,0,0,1,0
415,415,52,s37,0,0,0,0,0,1,0,0,0,0,bradbury.fahrenheit.0.2.sent,bradbury.fahrenheit.0.2.sents37,0,1,0,0,1,0
416,416,53,s33,0,0,0,0,0,0,0,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents33,1,0,0,0,0,0
417,417,53,s34,0,0,0,0,0,0,0,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents34,0,0,0,0,0,0
418,418,53,s38,0,0,0,0,0,0,0,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents38,2,0,0,2,0,0
419,419,53,s39,0,0,1,0,0,0,1,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents39,1,1,1,1,1,1
420,420,53,s40,0,0,0,1,0,0,0,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents40,0,0,0,0,0,0
421,421,53,s44,0,0,0,0,0,0,0,0,0,0,bronte.jane.1.6.sent,bronte.jane.1.6.sents44,0,0,0,0,0,0
422,422,54,s24,0,0,0,0,0,0,0,0,0,0,bronte.jane.2.5.sent,bronte.jane.2.5.sents24,1,0,1,1,0,1
423,423,54,s25,0,0,0,0,0,0,0,0,0,0,bronte.jane.2.5.sent,bronte.jane.2.5.sents25,1,0,0,1,0,0
424,424,54,s26,0,0,0,1,0,0,0,0,0,1,bronte.jane.2.5.sent,bronte.jane.2.5.sents26,0,0,0,0,0,0
425,425,54,s27,0,0,0,0,0,0,0,0,1,1,bronte.jane.2.5.sent,bronte.jane.2.5.sents27,2,0,0,2,0,0
426,426,54,s28,0,0,0,0,0,0,0,0,0,2,bronte.jane.2.5.sent,bronte.jane.2.5.sents28,1,0,0,1,0,0
427,427,55,s15,0,0,0,0,0,0,0,0,1,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents15,0,0,2,0,0,2
428,428,55,s18,0,0,0,0,0,0,1,0,0,1,butler.kindred.0.5.sent,butler.kindred.0.5.sents18,0,0,1,0,0,1
429,429,55,s29,0,0,0,0,0,0,0,1,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents29,0,1,0,0,1,0
430,430,55,s31,0,0,1,0,0,0,0,0,1,1,butler.kindred.0.5.sent,butler.kindred.0.5.sents31,0,1,0,0,0,0
431,431,55,s36,0,0,0,0,0,0,1,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents36,1,0,0,0,0,0
432,432,55,s47,0,0,0,0,0,0,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents47,0,0,0,0,0,0
433,433,55,s48,0,0,0,0,0,0,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents48,0,0,0,0,0,0
434,434,55,s49,0,0,0,0,0,0,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents49,0,0,1,0,0,1
435,435,55,s61,0,0,0,0,0,0,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents61,0,0,0,0,0,0
436,436,55,s66,0,0,0,0,0,0,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents66,0,0,0,0,0,0
437,437,55,s67,0,0,0,0,0,1,0,0,0,0,butler.kindred.0.5.sent,butler.kindred.0.5.sents67,0,1,0,0,0,0
438,438,56,s1,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents1,1,0,0,1,0,0
439,439,56,s2,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents2,0,0,0,0,0,0
440,440,56,s22,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents22,0,1,0,0,1,0
441,441,56,s26,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents26,0,0,0,0,0,0
442,442,56,s28,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents28,0,0,0,0,0,0
443,443,56,s29,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents29,0,1,0,0,0,0
444,444,56,s37,0,0,0,1,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents37,0,0,0,0,0,0
445,445,56,s59,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents59,0,1,0,0,0,0
446,446,56,s60,0,0,0,0,0,0,0,0,0,0,butler.kindred.1.5.sent,butler.kindred.1.5.sents60,0,0,0,0,0,0
447,447,57,s1,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents1,1,0,0,1,0,0
448,448,57,s2,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents2,0,0,0,0,0,0
449,449,57,s10,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents10,0,0,0,0,0,0
450,450,57,s13,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents13,1,0,0,1,0,0
451,451,57,s21,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents21,0,0,0,0,0,0
452,452,57,s24,0,0,0,1,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents24,0,0,0,0,0,0
453,453,57,s26,0,0,0,0,0,0,0,0,1,1,capote.incold.0.1.sent,capote.incold.0.1.sents26,1,0,0,1,0,0
454,454,57,s28,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents28,0,1,0,0,1,0
455,455,57,s29,0,0,0,0,0,0,0,1,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents29,0,0,0,0,0,0
456,456,57,s31,0,0,0,0,0,0,0,0,0,0,capote.incold.0.1.sent,capote.incold.0.1.sents31,0,0,0,0,0,0
457,457,58,s3,0,0,1,0,0,0,0,0,1,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents3,1,0,0,1,0,0
458,458,58,s9,0,0,0,0,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents9,0,0,0,0,0,0
459,459,58,s14,1,0,1,0,0,0,0,0,2,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents14,0,0,1,0,0,1
460,460,58,s19,0,1,0,1,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents19,0,0,0,0,0,0
461,461,58,s20,0,0,0,0,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents20,0,0,0,0,0,0
462,462,58,s22,0,0,0,0,0,0,0,0,0,1,cervantes.don.1.5.sent,cervantes.don.1.5.sents22,0,1,0,0,1,0
463,463,58,s23,0,0,0,0,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents23,0,0,0,0,0,0
464,464,58,s25,0,0,0,0,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents25,0,0,0,0,0,0
465,465,58,s33,0,0,0,0,0,0,0,0,0,0,cervantes.don.1.5.sent,cervantes.don.1.5.sents33,1,0,0,0,0,0
466,466,59,s2,0,0,0,0,0,0,1,0,3,3,chandler.big.1.7.sent,chandler.big.1.7.sents2,0,1,1,0,1,1
467,467,59,s4,0,0,0,0,0,0,0,0,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents4,0,0,0,0,0,0
468,468,59,s9,0,0,0,0,0,0,0,0,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents9,0,0,0,0,0,0
469,469,59,s12,0,0,0,0,0,0,0,0,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents12,0,0,0,0,0,0
470,470,59,s45,0,0,0,0,0,0,0,0,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents45,1,0,0,1,0,0
471,471,59,s46,0,0,0,0,0,1,0,0,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents46,0,1,1,0,1,1
472,472,59,s48,0,0,0,0,0,0,0,1,0,0,chandler.big.1.7.sent,chandler.big.1.7.sents48,0,1,0,0,0,0
473,473,59,s50,0,0,1,0,0,0,0,0,2,0,chandler.big.1.7.sent,chandler.big.1.7.sents50,0,0,0,0,0,0
474,474,60,s9,0,0,0,0,0,0,0,0,0,0,chandler.big.1.8.sent,chandler.big.1.8.sents9,0,0,0,0,0,0
475,475,60,s12,0,0,0,0,0,0,0,0,0,0,chandler.big.1.8.sent,chandler.big.1.8.sents12,0,0,0,0,0,0
476,476,60,s13,0,0,0,0,0,0,0,0,0,0,chandler.big.1.8.sent,chandler.big.1.8.sents13,0,0,0,0,0,0
477,477,60,s14,0,1,0,1,0,0,0,0,0,0,chandler.big.1.8.sent,chandler.big.1.8.sents14,0,0,0,0,0,0
478,478,60,s18,0,0,0,1,0,0,0,0,0,1,chandler.big.1.8.sent,chandler.big.1.8.sents18,1,2,0,0,0,0
479,479,60,s22,0,0,0,0,0,1,0,0,0,0,chandler.big.1.8.sent,chandler.big.1.8.sents22,0,0,1,0,0,0
480,480,61,s35,0,0,0,0,0,0,0,0,1,0,chandler.big.4.7.sent,chandler.big.4.7.sents35,0,0,0,0,0,0
481,481,61,s36,0,0,0,0,0,0,0,0,0,0,chandler.big.4.7.sent,chandler.big.4.7.sents36,3,2,0,1,0,0
482,482,61,s38,0,0,0,0,0,0,0,0,0,0,chandler.big.4.7.sent,chandler.big.4.7.sents38,0,0,0,0,0,0
483,483,61,s40,1,0,1,0,0,0,0,0,1,0,chandler.big.4.7.sent,chandler.big.4.7.sents40,0,0,0,0,0,0
484,484,61,s41,0,0,1,0,0,0,0,0,0,0,chandler.big.4.7.sent,chandler.big.4.7.sents41,0,0,0,0,0,0
485,485,61,s43,0,0,0,0,0,0,0,0,1,0,chandler.big.4.7.sent,chandler.big.4.7.sents43,0,0,0,0,0,0
486,486,61,s44,0,0,1,0,0,0,2,1,0,0,chandler.big.4.7.sent,chandler.big.4.7.sents44,0,1,0,0,0,0
487,487,62,s7,0,0,0,0,0,0,0,0,0,0,chandler.big.7.8.sent,chandler.big.7.8.sents7,0,0,0,0,0,0
488,488,62,s8,0,0,0,0,0,0,0,0,0,0,chandler.big.7.8.sent,chandler.big.7.8.sents8,0,0,0,0,0,0
489,489,62,s9,0,0,0,0,0,0,0,0,0,0,chandler.big.7.8.sent,chandler.big.7.8.sents9,0,0,0,0,0,0
490,490,62,s11,0,0,0,0,0,0,0,0,0,0,chandler.big.7.8.sent,chandler.big.7.8.sents11,0,0,0,0,0,0
491,491,62,s12,0,0,0,0,0,0,0,0,0,0,chandler.big.7.8.sent,chandler.big.7.8.sents12,0,0,0,0,0,0
492,492,62,s29,0,0,0,0,0,0,0,0,1,0,chandler.big.7.8.sent,chandler.big.7.8.sents29,0,0,0,0,0,0
493,493,63,s50,0,0,0,0,0,0,0,1,0,1,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents50,0,0,0,0,0,0
494,494,63,s52,0,0,0,1,0,0,0,1,1,3,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents52,1,3,0,0,0,0
495,495,63,s53,0,0,0,0,0,0,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents53,1,0,0,1,0,0
496,496,63,s54,0,0,0,0,0,0,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents54,0,0,0,0,0,0
497,497,63,s55,0,0,0,0,0,0,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents55,0,0,1,0,0,1
498,498,63,s57,0,0,0,0,0,0,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents57,0,0,1,0,0,1
499,499,63,s59,0,1,0,0,0,1,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents59,0,2,1,0,2,1
500,500,63,s61,0,0,0,0,0,0,0,0,0,0,chaucer.canterbury.2.31.sent,chaucer.canterbury.2.31.sents61,0,0,0,0,0,0
501,501,64,s11,1,0,1,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents11,2,0,0,2,0,0
502,502,64,s13,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents13,0,0,0,0,0,0
503,503,64,s15,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents15,1,0,0,1,0,0
504,504,64,s18,0,0,0,0,0,0,0,0,1,1,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents18,3,0,0,3,0,0
505,505,64,s19,0,0,0,0,0,0,0,0,1,1,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents19,1,0,0,1,0,0
506,506,64,s20,0,0,0,0,0,1,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents20,1,1,0,1,1,0
507,507,64,s29,0,0,0,0,0,0,1,0,2,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents29,1,0,0,1,0,0
508,508,64,s33,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents33,1,0,0,1,0,0
509,509,64,s35,0,0,0,0,0,0,2,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents35,2,0,0,2,0,0
510,510,64,s36,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents36,0,0,0,0,0,0
511,511,64,s37,0,0,1,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents37,3,0,0,3,0,0
512,512,64,s38,0,1,0,1,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents38,3,0,0,3,0,0
513,513,64,s39,0,0,0,0,0,0,0,0,1,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents39,1,0,0,1,0,0
514,514,64,s40,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents40,1,0,0,1,0,0
515,515,64,s41,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents41,0,0,0,0,0,0
516,516,64,s42,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents42,0,0,0,0,0,0
517,517,64,s46,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents46,0,0,0,0,0,0
518,518,64,s47,0,0,0,0,0,0,0,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents47,1,0,0,1,0,0
519,519,64,s48,0,0,0,1,0,0,1,0,0,0,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents48,1,0,0,1,0,0
520,520,64,s51,0,0,0,0,0,0,0,0,1,1,chopin.awakening.0.6.sent,chopin.awakening.0.6.sents51,1,0,1,0,0,1
521,521,65,s4,0,0,0,0,0,0,0,0,0,0,chopin.awakening.3.6.sent,chopin.awakening.3.6.sents4,2,0,0,2,0,0
522,522,65,s5,0,0,0,0,0,0,0,0,0,0,chopin.awakening.3.6.sent,chopin.awakening.3.6.sents5,1,0,0,1,0,0
523,523,65,s40,0,0,0,0,0,0,0,0,0,2,chopin.awakening.3.6.sent,chopin.awakening.3.6.sents40,1,0,0,1,0,0
524,524,65,s42,0,0,0,0,0,0,0,0,0,0,chopin.awakening.3.6.sent,chopin.awakening.3.6.sents42,0,0,0,0,0,0
525,525,65,s45,0,0,0,0,0,0,0,0,0,0,chopin.awakening.3.6.sent,chopin.awakening.3.6.sents45,0,0,0,0,0,0
526,526,66,s27,0,0,0,0,0,0,1,0,1,0,christie.none.1.6.sent,christie.none.1.6.sents27,0,0,0,0,0,0
527,527,66,s28,0,0,0,0,0,0,0,0,0,0,christie.none.1.6.sent,christie.none.1.6.sents28,0,1,0,0,1,0
528,528,66,s44,0,0,1,1,1,0,0,1,2,2,christie.none.1.6.sent,christie.none.1.6.sents44,1,0,0,1,0,0
529,529,66,s45,0,0,0,0,0,0,0,0,0,0,christie.none.1.6.sent,christie.none.1.6.sents45,0,0,0,0,0,0
530,530,66,s47,0,0,0,0,0,0,1,1,0,0,christie.none.1.6.sent,christie.none.1.6.sents47,0,0,0,0,0,0
531,531,67,s1,0,0,0,0,0,0,0,0,0,1,christie.none.1.8.sent,christie.none.1.8.sents1,1,0,0,0,0,0
532,532,67,s11,0,0,0,0,0,0,0,0,0,0,christie.none.1.8.sent,christie.none.1.8.sents11,1,1,0,1,0,0
533,533,67,s27,0,0,0,0,0,0,0,0,0,0,christie.none.1.8.sent,christie.none.1.8.sents27,0,0,0,0,0,0
534,534,67,s29,0,0,0,0,0,0,0,0,0,0,christie.none.1.8.sent,christie.none.1.8.sents29,0,0,0,0,0,0
535,535,67,s30,0,0,0,0,0,0,0,0,0,0,christie.none.1.8.sent,christie.none.1.8.sents30,0,0,0,0,0,0
536,536,68,s20,0,0,0,0,0,0,0,0,0,0,clarke.childhood.7.8.sent,clarke.childhood.7.8.sents20,0,0,0,0,0,0
537,537,68,s25,0,0,0,1,0,0,0,0,0,0,clarke.childhood.7.8.sent,clarke.childhood.7.8.sents25,2,0,0,2,0,0
538,538,68,s32,0,0,0,0,0,0,0,0,0,0,clarke.childhood.7.8.sent,clarke.childhood.7.8.sents32,1,0,0,1,0,0
539,539,68,s35,0,0,0,0,0,0,0,0,0,0,clarke.childhood.7.8.sent,clarke.childhood.7.8.sents35,0,0,1,0,0,0
540,540,68,s50,0,0,0,1,0,0,0,0,0,0,clarke.childhood.7.8.sent,clarke.childhood.7.8.sents50,0,0,0,0,0,0
541,541,69,s20,0,0,0,0,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents20,0,0,0,0,0,0
542,542,69,s27,0,0,0,0,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents27,0,0,0,0,0,0
543,543,69,s29,0,0,0,0,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents29,0,0,0,0,0,0
544,544,69,s31,0,0,0,0,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents31,0,0,0,0,0,0
545,545,69,s35,0,0,0,1,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents35,0,0,0,0,0,0
546,546,69,s36,0,0,0,0,0,0,0,1,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents36,0,1,0,0,1,0
547,547,69,s38,0,0,0,0,1,1,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents38,2,0,0,1,0,0
548,548,69,s47,0,0,0,0,0,0,0,0,0,0,clarke.odyssey.4.6.sent,clarke.odyssey.4.6.sents47,0,0,0,0,0,0
549,549,70,s3,0,0,0,1,1,0,0,0,1,1,collins.catching.1.7.sent,collins.catching.1.7.sents3,2,1,0,0,1,0
550,550,70,s5,0,0,0,0,1,0,0,0,0,0,collins.catching.1.7.sent,collins.catching.1.7.sents5,1,0,0,0,0,0
551,551,70,s17,0,0,0,0,0,0,0,0,0,0,collins.catching.1.7.sent,collins.catching.1.7.sents17,0,0,0,0,0,0
552,552,70,s20,0,0,0,0,0,0,0,0,1,0,collins.catching.1.7.sent,collins.catching.1.7.sents20,1,1,0,0,0,0
553,553,70,s21,0,0,1,0,0,0,0,0,1,0,collins.catching.1.7.sent,collins.catching.1.7.sents21,2,0,0,1,0,0
554,554,71,s32,0,0,0,0,0,0,0,1,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents32,0,2,0,0,2,0
555,555,71,s38,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents38,0,0,0,0,0,0
556,556,71,s39,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents39,0,0,0,0,0,0
557,557,71,s43,0,0,0,1,0,0,0,0,0,1,collins.hunger.0.3.sent,collins.hunger.0.3.sents43,0,1,0,0,1,0
558,558,71,s45,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents45,0,0,0,0,0,0
559,559,71,s46,0,0,0,0,0,0,1,1,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents46,0,2,0,0,2,0
560,560,71,s47,0,0,0,0,0,0,1,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents47,0,0,0,0,0,0
561,561,71,s50,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents50,0,0,0,0,0,0
562,562,71,s53,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents53,0,1,0,0,1,0
563,563,71,s56,0,0,0,0,0,0,0,0,0,0,collins.hunger.0.3.sent,collins.hunger.0.3.sents56,0,0,0,0,0,0
564,564,72,s11,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents11,0,0,2,0,0,2
565,565,72,s13,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents13,1,0,1,1,0,1
566,566,72,s17,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents17,0,0,0,0,0,0
567,567,72,s18,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents18,0,0,0,0,0,0
568,568,72,s27,0,0,0,0,0,0,0,0,0,1,collins.hunger.1.3.sent,collins.hunger.1.3.sents27,0,0,0,0,0,0
569,569,72,s37,0,0,0,1,0,0,1,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents37,0,0,0,0,0,0
570,570,72,s45,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents45,0,0,0,0,0,0
571,571,72,s50,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents50,0,0,0,0,0,0
572,572,72,s52,0,0,0,0,0,0,1,0,0,1,collins.hunger.1.3.sent,collins.hunger.1.3.sents52,1,0,0,1,0,0
573,573,72,s60,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents60,0,0,0,0,0,0
574,574,72,s70,0,0,0,0,0,0,0,0,0,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents70,0,1,0,0,1,0
575,575,72,s73,0,0,0,1,0,0,0,0,0,1,collins.hunger.1.3.sent,collins.hunger.1.3.sents73,0,1,0,0,1,0
576,576,72,s79,0,0,0,0,0,0,0,0,1,0,collins.hunger.1.3.sent,collins.hunger.1.3.sents79,0,0,0,0,0,0
577,577,73,s0,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents0,1,0,0,1,0,0
578,578,73,s10,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents10,0,0,0,0,0,0
579,579,73,s12,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents12,1,0,0,1,0,0
580,580,73,s16,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents16,2,0,0,2,0,0
581,581,73,s25,0,0,0,0,0,1,0,1,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents25,1,1,0,1,1,0
582,582,73,s27,0,0,0,1,0,0,0,0,0,1,conrad.heart.0.1.sent,conrad.heart.0.1.sents27,0,0,0,0,0,0
583,583,73,s28,0,0,0,1,0,0,1,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents28,0,0,0,0,0,0
584,584,73,s30,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents30,1,1,0,1,1,0
